Fault Model FM3.1																					
FID	minisection	Name	ELon1	NLat1	ELon2	NLat2	CREEPS?	ABM slip rate	ABM rake	NeoKinema slip rate	NeoKinema rake	NeoKinema dip	Zeng slip rate	Zeng rake	Geologic rate (mm/yr)	Geologic lower bound (mm/yr)	Geologic upper bound (mm/yr)	Geo rake	Geo dip	Geo dip dir	
49	49.02	Garlock (West)	-118.8712	34.8284	-118.8228	34.8492	F	4.19	0.0	5.74	0.0	90	1.68	0.0	6.00	5.00	11.00	0.0	90	148.68	
49	49.03	Garlock (West)	-118.8228	34.8492	-118.7708	34.8823	F	4.27	0.0	5.74	0.0	90	1.68	0.0	6.00	5.00	11.00	0.0	90	148.68	
49	49.04	Garlock (West)	-118.7708	34.8823	-118.6670	34.9314	F	4.21	0.0	5.74	0.0	90	1.68	0.0	6.00	5.00	11.00	0.0	90	148.68	
49	49.05	Garlock (West)	-118.6670	34.9314	-118.4747	34.9958	F	4.04	0.0	5.74	0.0	90	1.68	0.0	6.00	5.00	11.00	0.0	90	148.68	
49	49.06	Garlock (West)	-118.4747	34.9958	-118.3754	35.0477	F	4.34	0.0	5.74	0.0	90	1.68	0.0	6.00	5.00	11.00	0.0	90	148.68	
49	49.07	Garlock (West)	-118.3754	35.0477	-118.3326	35.0788	F	4.53	0.0	5.74	0.0	90	1.68	0.0	7.60	5.00	11.00	0.0	90	148.68	
49	49.08	Garlock (West)	-118.3326	35.0788	-118.1191	35.1865	F	4.31	0.0	5.74	0.0	90	1.68	0.0	7.60	5.00	11.00	0.0	90	148.68	
49	49.09	Garlock (West)	-118.1191	35.1865	-118.0613	35.2233	F	4.54	0.0	5.74	0.0	90	1.68	0.0	7.60	5.00	11.00	0.0	90	148.68	
49	49.1	Garlock (West)	-118.0613	35.2233	-118.0103	35.2713	F	4.92	0.0	5.74	0.0	90	1.68	0.0	7.60	5.00	11.00	0.0	90	148.68	
50	50.01	Hunter Mountain-Saline Valley	-117.3955	36.4467	-117.4325	36.4753	F	3.89	180.0	1.92	-169.5	55	2.64	-159.6	3.00	1.00	5.00	-150.0	90	47.09	
50	50.02	Hunter Mountain-Saline Valley	-117.4325	36.4753	-117.5401	36.5233	F	3.70	180.0	1.92	-169.5	55	2.64	-159.6	3.00	1.00	5.00	-150.0	90	47.09	
50	50.03	Hunter Mountain-Saline Valley	-117.5401	36.5233	-117.6208	36.5699	F	3.86	180.0	1.92	-169.5	55	2.64	-159.6	3.00	1.00	5.00	-150.0	90	47.09	
50	50.04	Hunter Mountain-Saline Valley	-117.6208	36.5699	-117.6814	36.6172	F	3.98	180.0	1.92	-169.5	55	2.64	-159.6	3.00	1.00	5.00	-150.0	90	47.09	
50	50.05	Hunter Mountain-Saline Valley	-117.6814	36.6172	-117.8218	36.6605	F	3.45	180.0	1.92	-169.5	55	2.64	-159.6	3.00	1.00	5.00	-150.0	90	47.09	
50	50.06	Hunter Mountain-Saline Valley	-117.8218	36.6605	-117.8495	36.7051	F	3.95	180.0	1.92	-169.5	55	2.64	-159.6	3.00	1.00	5.00	-150.0	90	47.09	
50	50.07	Hunter Mountain-Saline Valley	-117.8495	36.7051	-117.8756	36.7545	F	3.89	180.0	1.92	-169.5	55	2.64	-159.6	3.00	1.00	5.00	-150.0	90	47.09	
50	50.08	Hunter Mountain-Saline Valley	-117.8756	36.7545	-117.9521	36.9242	F	3.83	180.0	1.92	-169.5	55	2.64	-159.6	3.00	1.00	5.00	-150.0	90	47.09	
51	51.01	Deep Springs	-117.9425	37.4349	-117.9562	37.3968	F	3.01	-144.3	0.77	-91.1	50	1.24	-108.9	1.20	0.50	2.00	-90.0	50	294.55	
51	51.02	Deep Springs	-117.9562	37.3968	-117.9590	37.3820	F	3.23	-151.0	0.77	-91.1	50	1.24	-108.9	1.20	0.50	2.00	-90.0	50	294.55	
51	51.03	Deep Springs	-117.9590	37.3820	-117.9738	37.3667	F	2.44	-117.9	0.77	-91.1	50	1.24	-108.9	1.20	0.50	2.00	-90.0	50	294.55	
51	51.04	Deep Springs	-117.9738	37.3667	-117.9870	37.3492	F	2.60	-127.2	0.77	-91.1	50	1.24	-108.9	1.20	0.50	2.00	-90.0	50	294.55	
51	51.05	Deep Springs	-117.9870	37.3492	-117.9970	37.3207	F	3.04	-144.5	0.77	-91.1	50	1.24	-108.9	1.20	0.50	2.00	-90.0	50	294.55	
51	51.06	Deep Springs	-117.9970	37.3207	-118.0146	37.2866	F	2.83	-137.1	0.77	-91.1	50	1.24	-108.9	1.20	0.50	2.00	-90.0	50	294.55	
51	51.07	Deep Springs	-118.0146	37.2866	-118.0327	37.2551	F	2.78	-134.6	0.77	-91.1	50	1.24	-108.9	1.20	0.50	2.00	-90.0	50	294.55	
51	51.08	Deep Springs	-118.0327	37.2551	-118.0597	37.2306	F	2.38	-111.4	0.77	-91.1	50	1.24	-108.9	1.20	0.50	2.00	-90.0	50	294.55	
58	58.01	Pleito	-119.2959	34.9415	-119.2371	34.9562	F	5.19	103.6	2.56	103.9	46	1.80	108.8	2.00	0.50	3.00	90.0	46	180.97	
58	58.02	Pleito	-119.2371	34.9562	-119.2062	34.9556	F	5.55	127.7	2.56	103.9	46	1.80	108.8	2.00	0.50	3.00	90.0	46	180.97	
58	58.03	Pleito	-119.2062	34.9556	-119.1282	34.9869	F	4.82	91.7	2.56	103.9	46	1.80	108.8	2.00	0.50	3.00	90.0	46	180.97	
58	58.04	Pleito	-119.1282	34.9869	-119.0809	35.0071	F	4.61	89.4	2.56	103.9	46	1.80	108.8	2.00	0.50	3.00	90.0	46	180.97	
58	58.05	Pleito	-119.0809	35.0071	-119.0505	35.0075	F	1.96	90.0	2.56	103.9	46	1.80	108.8	2.00	0.50	3.00	90.0	46	180.97	
58	58.06	Pleito	-119.0505	35.0075	-119.0361	34.9917	F	2.00	90.0	2.56	103.9	46	1.80	108.8	2.00	0.50	3.00	90.0	46	180.97	
58	58.07	Pleito	-119.0361	34.9917	-119.0129	34.9783	F	1.98	90.0	2.56	103.9	46	1.80	108.8	2.00	0.50	3.00	90.0	46	180.97	
58	58.08	Pleito	-119.0129	34.9783	-118.9941	34.9684	F	1.98	90.0	2.56	103.9	46	1.80	108.8	2.00	0.50	3.00	90.0	46	180.97	
58	58.09	Pleito	-118.9941	34.9684	-118.9795	34.9439	F	2.01	90.0	2.56	103.9	46	1.80	108.8	2.00	0.50	3.00	90.0	46	180.97	
58	58.1	Pleito	-118.9795	34.9439	-118.9687	34.9350	F	1.99	90.0	2.56	103.9	46	1.80	108.8	2.00	0.50	3.00	90.0	46	180.97	
58	58.11	Pleito	-118.9687	34.9350	-118.9486	34.9315	F	1.99	90.0	2.56	103.9	46	1.80	108.8	2.00	0.50	3.00	90.0	46	180.97	
58	58.12	Pleito	-118.9486	34.9315	-118.9278	34.9327	F	1.98	90.0	2.56	103.9	46	1.80	108.8	2.00	0.50	3.00	90.0	46	180.97	
58	58.13	Pleito	-118.9278	34.9327	-118.9107	34.9391	F	1.91	90.0	2.56	103.9	46	1.80	108.8	2.00	0.50	3.00	90.0	46	180.97	
58	58.14	Pleito	-118.9107	34.9391	-118.8790	34.9350	F	1.99	90.0	2.56	103.9	46	1.80	108.8	2.00	0.50	3.00	90.0	46	180.97	
63	63.01	So Sierra Nevada	-118.0230	35.2943	-118.0400	35.3470	F	3.66	-162.6	0.44	-89.5	50	0.48	-70.4	0.40	0.20	0.50	-90.0	50	91.65	
63	63.02	So Sierra Nevada	-118.0400	35.3470	-118.0510	35.4261	F	3.53	-162.7	0.44	-89.5	50	0.48	-70.4	0.40	0.20	0.50	-90.0	50	91.65	
63	63.03	So Sierra Nevada	-118.0510	35.4261	-118.0340	35.5384	F	3.18	-156.1	0.44	-89.5	50	0.48	-70.4	0.40	0.20	0.50	-90.0	50	91.65	
63	63.04	So Sierra Nevada	-118.0340	35.5384	-118.0040	35.5680	F	2.42	-128.2	0.44	-89.5	50	0.48	-70.4	0.40	0.20	0.50	-90.0	50	91.65	
63	63.05	So Sierra Nevada	-118.0040	35.5680	-117.9090	35.6100	F	1.98	-99.0	0.44	-89.5	50	0.48	-70.4	0.40	0.20	0.50	-90.0	50	91.65	
63	63.06	So Sierra Nevada	-117.9090	35.6100	-117.8690	35.6839	F	2.33	-148.5	0.44	-89.5	50	0.48	-70.4	0.40	0.20	0.50	-90.0	50	91.65	
63	63.07	So Sierra Nevada	-117.8690	35.6839	-117.8960	35.7583	F	2.63	178.1	0.44	-89.5	50	0.48	-70.4	0.40	0.20	0.50	-90.0	50	91.65	
63	63.08	So Sierra Nevada	-117.8960	35.7583	-117.9120	35.9341	F	2.62	178.4	0.44	-89.5	50	0.48	-70.4	0.40	0.20	0.50	-90.0	50	91.65	
63	63.09	So Sierra Nevada	-117.9120	35.9341	-117.9459	35.9726	F	2.42	-176.7	0.44	-89.5	50	0.48	-70.4	0.40	0.20	0.50	-90.0	50	91.65	
63	63.1	So Sierra Nevada	-117.9459	35.9726	-117.9850	36.0800	F	2.31	-162.7	0.44	-89.5	50	0.48	-70.4	0.40	0.20	0.50	-90.0	50	91.65	
63	63.11	So Sierra Nevada	-117.9850	36.0800	-118.0090	36.1240	F	2.40	-166.8	0.44	-89.5	50	0.48	-70.4	0.40	0.20	0.50	-90.0	50	91.65	
63	63.12	So Sierra Nevada	-118.0090	36.1240	-117.9900	36.2193	F	1.98	-138.2	0.44	-89.5	50	0.48	-70.4	0.40	0.20	0.50	-90.0	50	91.65	
64	64.01	Owens Valley	-117.9654	36.3077	-118.0200	36.5047	F	2.19	-156.2	3.28	-174.7	55	4.21	-176.7	3.50	2.00	5.00	180.0	90	72.65	
64	64.02	Owens Valley	-118.0200	36.5047	-118.0430	36.5522	F	2.72	-177.1	3.28	-174.7	55	4.21	-176.7	3.50	2.00	5.00	180.0	90	72.65	
64	64.03	Owens Valley	-118.0430	36.5522	-118.0700	36.6355	F	2.66	-167.8	3.28	-174.7	55	4.21	-176.7	3.50	2.00	5.00	180.0	90	72.65	
64	64.04	Owens Valley	-118.0700	36.6355	-118.0830	36.6943	F	2.36	-149.3	3.28	-174.7	55	4.21	-176.7	3.50	2.00	5.00	180.0	90	72.65	
64	64.05	Owens Valley	-118.0830	36.6943	-118.1190	36.7739	F	2.60	-160.3	3.28	-174.7	55	4.21	-176.7	3.50	2.00	5.00	180.0	90	72.65	
64	64.06	Owens Valley	-118.1190	36.7739	-118.1600	36.8506	F	2.44	-149.6	3.28	-174.7	55	4.21	-176.7	3.50	2.00	5.00	180.0	90	72.65	
64	64.07	Owens Valley	-118.1600	36.8506	-118.1970	36.9315	F	2.51	-148.5	3.28	-174.7	55	4.21	-176.7	3.50	2.00	5.00	180.0	90	72.65	
64	64.08	Owens Valley	-118.1970	36.9315	-118.3290	37.2340	F	2.52	-147.3	3.28	-174.7	55	4.21	-176.7	3.50	2.00	5.00	180.0	90	72.65	
65	65.01	Independence rev 2011	-118.0920	36.5015	-118.1680	36.5586	F	0.01	-90.0	0.43	-90.8	50	0.20	-107.5	0.10	0.05	0.30	-90.0	50	67.39	
65	65.02	Independence rev 2011	-118.1680	36.5586	-118.2240	36.6239	F	0.01	-90.0	0.43	-90.8	50	0.20	-107.5	0.10	0.05	0.30	-90.0	50	67.39	
65	65.03	Independence rev 2011	-118.2240	36.6239	-118.2340	36.6634	F	0.01	-90.0	0.43	-90.8	50	0.20	-107.5	0.10	0.05	0.30	-90.0	50	67.39	
65	65.04	Independence rev 2011	-118.2340	36.6634	-118.3020	36.7735	F	0.01	-90.0	0.43	-90.8	50	0.20	-107.5	0.10	0.05	0.30	-90.0	50	67.39	
65	65.05	Independence rev 2011	-118.3020	36.7735	-118.3200	36.8287	F	0.01	-90.0	0.43	-90.8	50	0.20	-107.5	0.10	0.05	0.30	-90.0	50	67.39	
65	65.06	Independence rev 2011	-118.3200	36.8287	-118.3040	36.8802	F	0.01	-90.0	0.43	-90.8	50	0.20	-107.5	0.10	0.05	0.30	-90.0	50	67.39	
65	65.07	Independence rev 2011	-118.3040	36.8802	-118.3365	36.9762	F	0.01	-90.0	0.43	-90.8	50	0.20	-107.5	0.10	0.05	0.30	-90.0	50	67.39	
65	65.08	Independence rev 2011	-118.3365	36.9762	-118.3453	37.0038	F	0.01	-90.0	0.43	-90.8	50	0.20	-107.5	0.10	0.05	0.30	-90.0	50	67.39	
65	65.09	Independence rev 2011	-118.3453	37.0038	-118.3666	37.0363	F	0.01	-90.0	0.43	-90.8	50	0.20	-107.5	0.10	0.05	0.30	-90.0	50	67.39	
65	65.1	Independence rev 2011	-118.3666	37.0363	-118.4053	37.0713	F	0.01	-90.0	0.43	-90.8	50	0.20	-107.5	0.10	0.05	0.30	-90.0	50	67.39	
65	65.11	Independence rev 2011	-118.4053	37.0713	-118.4041	37.0988	F	0.01	-90.0	0.43	-90.8	50	0.20	-107.5	0.10	0.05	0.30	-90.0	50	67.39	
74	74.01	Los Osos 2011	-120.9950	35.3620	-120.8664	35.3021	F	0.39	90.0	0.17	88.0	45	0.35	108.4	0.39	0.20	1.00	90.0	45	218.49	
74	74.02	Los Osos 2011	-120.8664	35.3021	-120.7818	35.2996	F	0.36	90.0	0.17	88.0	45	0.35	108.4	0.39	0.20	1.00	90.0	45	218.49	
74	74.03	Los Osos 2011	-120.7818	35.2996	-120.7352	35.2849	F	0.38	90.0	0.17	88.0	45	0.35	108.4	0.39	0.20	1.00	90.0	45	218.49	
74	74.04	Los Osos 2011	-120.7352	35.2849	-120.6837	35.2457	F	0.39	90.0	0.17	88.0	45	0.35	108.4	0.39	0.20	1.00	90.0	45	218.49	
74	74.05	Los Osos 2011	-120.6837	35.2457	-120.6543	35.2089	F	0.39	90.0	0.17	88.0	45	0.35	108.4	0.39	0.20	1.00	90.0	45	218.49	
74	74.06	Los Osos 2011	-120.6543	35.2089	-120.5317	35.1697	F	0.36	90.0	0.17	88.0	45	0.35	108.4	0.39	0.20	1.00	90.0	45	218.49	
74	74.07	Los Osos 2011	-120.5317	35.1697	-120.4814	35.1255	F	0.39	90.0	0.17	88.0	45	0.35	108.4	0.39	0.20	1.00	90.0	45	218.49	
74	74.08	Los Osos 2011	-120.4814	35.1255	-120.4569	35.1219	F	0.38	90.0	0.17	88.0	45	0.35	108.4	0.39	0.20	1.00	90.0	45	218.49	
77	77.01	Santa Ynez (West)	-120.4834	34.5126	-120.3070	34.5121	F	2.16	1.5	1.00	0.0	70	2.26	-17.8	2.00	0.20	3.00	0.0	70	180.86	
77	77.02	Santa Ynez (West)	-120.3070	34.5121	-120.2630	34.5147	F	2.14	-4.2	1.00	0.0	70	2.26	-17.8	2.00	0.20	3.00	0.0	70	180.86	
77	77.03	Santa Ynez (West)	-120.2630	34.5147	-120.2080	34.5239	F	2.07	-8.8	1.00	0.0	70	2.26	-17.8	2.00	0.20	3.00	0.0	70	180.86	
77	77.04	Santa Ynez (West)	-120.2080	34.5239	-120.1200	34.5442	F	2.02	-13.5	1.00	0.0	70	2.26	-17.8	2.00	0.20	3.00	0.0	70	180.86	
77	77.05	Santa Ynez (West)	-120.1200	34.5442	-120.0310	34.5618	F	2.10	-15.9	1.00	0.0	70	2.26	-17.8	2.00	0.20	3.00	0.0	70	180.86	
77	77.06	Santa Ynez (West)	-120.0310	34.5618	-119.9770	34.5603	F	2.49	-11.0	1.00	0.0	70	2.26	-17.8	2.00	0.20	3.00	0.0	70	180.86	
77	77.07	Santa Ynez (West)	-119.9770	34.5603	-119.9350	34.5474	F	2.81	-5.3	1.00	0.0	70	2.26	-17.8	2.00	0.20	3.00	0.0	70	180.86	
77	77.08	Santa Ynez (West)	-119.9350	34.5474	-119.8670	34.5533	F	2.25	-18.4	1.00	0.0	70	2.26	-17.8	2.00	0.20	3.00	0.0	70	180.86	
77	77.09	Santa Ynez (West)	-119.8670	34.5533	-119.8060	34.5484	F	2.62	-14.7	1.00	0.0	70	2.26	-17.8	2.00	0.20	3.00	0.0	70	180.86	
77	77.1	Santa Ynez (West)	-119.8060	34.5484	-119.7320	34.5205	F	3.10	-8.2	1.00	0.0	70	2.26	-17.8	2.00	0.20	3.00	0.0	70	180.86	
77	77.11	Santa Ynez (West)	-119.7320	34.5205	-119.6355	34.4992	F	2.87	-15.0	1.00	0.0	70	2.26	-17.8	2.00	0.20	3.00	0.0	70	180.86	
78	78.01	Mission Ridge-Arroyo Parida-Sa	-119.8977	34.4298	-119.8688	34.4248	F	1.60	90.0	1.36	88.8	70	1.11	71.1	0.90	0.40	1.60	90.0	70	175.98	
78	78.02	Mission Ridge-Arroyo Parida-Sa	-119.8688	34.4248	-119.8071	34.4336	F	1.54	90.0	1.36	88.8	70	1.11	71.1	0.90	0.40	1.60	90.0	70	175.98	
78	78.03	Mission Ridge-Arroyo Parida-Sa	-119.8071	34.4336	-119.7858	34.4336	F	1.59	90.0	1.36	88.8	70	1.11	71.1	0.90	0.40	1.60	90.0	70	175.98	
78	78.04	Mission Ridge-Arroyo Parida-Sa	-119.7858	34.4336	-119.7506	34.4411	F	1.56	90.0	1.36	88.8	70	1.11	71.1	0.90	0.40	1.60	90.0	70	175.98	
78	78.05	Mission Ridge-Arroyo Parida-Sa	-119.7506	34.4411	-119.7430	34.4424	F	1.59	90.0	1.36	88.8	70	1.11	71.1	0.90	0.40	1.60	90.0	70	175.98	
78	78.06	Mission Ridge-Arroyo Parida-Sa	-119.7430	34.4424	-119.6914	34.4499	F	1.55	90.0	1.36	88.8	70	1.11	71.1	0.90	0.40	1.60	90.0	70	175.98	
78	78.07	Mission Ridge-Arroyo Parida-Sa	-119.6914	34.4499	-119.6110	34.4411	F	1.56	90.0	1.36	88.8	70	1.11	71.1	0.90	0.40	1.60	90.0	70	175.98	
78	78.08	Mission Ridge-Arroyo Parida-Sa	-119.6110	34.4411	-119.5104	34.4311	F	1.55	90.0	1.36	88.8	70	1.11	71.1	0.90	0.40	1.60	90.0	70	175.98	
78	78.09	Mission Ridge-Arroyo Parida-Sa	-119.5104	34.4311	-119.4714	34.4273	F	1.58	90.0	1.36	88.8	70	1.11	71.1	0.90	0.40	1.60	90.0	70	175.98	
78	78.1	Mission Ridge-Arroyo Parida-Sa	-119.4714	34.4273	-119.4261	34.4160	F	1.59	90.0	1.36	88.8	70	1.11	71.1	0.90	0.40	1.60	90.0	70	175.98	
78	78.11	Mission Ridge-Arroyo Parida-Sa	-119.4261	34.4160	-119.3456	34.4235	F	1.55	90.0	1.36	88.8	70	1.11	71.1	0.90	0.40	1.60	90.0	70	175.98	
78	78.12	Mission Ridge-Arroyo Parida-Sa	-119.3456	34.4235	-119.2878	34.4298	F	1.57	90.0	1.36	88.8	70	1.11	71.1	0.90	0.40	1.60	90.0	70	175.98	
78	78.13	Mission Ridge-Arroyo Parida-Sa	-119.2878	34.4298	-119.2023	34.4499	F	1.55	90.0	1.36	88.8	70	1.11	71.1	0.90	0.40	1.60	90.0	70	175.98	
78	78.14	Mission Ridge-Arroyo Parida-Sa	-119.2023	34.4499	-119.1658	34.4701	F	1.52	90.0	1.36	88.8	70	1.11	71.1	0.90	0.40	1.60	90.0	70	175.98	
79	79.01	Santa Ynez (East)	-119.6360	34.4992	-119.5530	34.4880	F	2.09	0.0	1.24	0.0	70	1.61	-17.8	2.00	0.20	3.00	0.0	70	171.8	
79	79.02	Santa Ynez (East)	-119.5530	34.4880	-119.5010	34.4888	F	2.28	-31.7	1.24	0.0	70	1.61	-17.8	2.00	0.20	3.00	0.0	70	171.8	
79	79.03	Santa Ynez (East)	-119.5010	34.4888	-119.4350	34.4987	F	1.92	-45.7	1.24	0.0	70	1.61	-17.8	2.00	0.20	3.00	0.0	70	171.8	
79	79.04	Santa Ynez (East)	-119.4350	34.4987	-119.3200	34.5067	F	2.25	-40.3	1.24	0.0	70	1.61	-17.8	2.00	0.20	3.00	0.0	70	171.8	
79	79.05	Santa Ynez (East)	-119.3200	34.5067	-119.2300	34.5293	F	1.84	-66.8	1.24	0.0	70	1.61	-17.8	2.00	0.20	3.00	0.0	70	171.8	
79	79.06	Santa Ynez (East)	-119.2300	34.5293	-119.1640	34.5315	F	2.60	-40.4	1.24	0.0	70	1.61	-17.8	2.00	0.20	3.00	0.0	70	171.8	
79	79.07	Santa Ynez (East)	-119.1640	34.5315	-118.9540	34.5697	F	2.24	-62.2	1.24	0.0	70	1.61	-17.8	2.00	0.20	3.00	0.0	70	171.8	
79	79.08	Santa Ynez (East)	-118.9540	34.5697	-118.9040	34.5839	F	4.83	-116.2	1.24	0.0	70	1.61	-17.8	2.00	0.20	3.00	0.0	70	171.8	
80	80.01	San Cayetano	-118.7620	34.4361	-118.8310	34.4047	F	5.82	90.0	7.08	104.1	42	4.61	71.1	6.00	3.00	9.00	90.0	42	2.54	
80	80.02	San Cayetano	-118.8310	34.4047	-118.8650	34.4021	F	5.97	90.0	7.08	104.1	42	4.61	71.1	6.00	3.00	9.00	90.0	42	2.54	
80	80.03	San Cayetano	-118.8650	34.4021	-118.9130	34.4173	F	6.03	90.0	7.08	104.1	42	4.61	71.1	6.00	3.00	9.00	90.0	42	2.54	
80	80.04	San Cayetano	-118.9130	34.4173	-118.9239	34.4270	F	5.98	90.0	7.08	104.1	42	4.61	71.1	6.00	3.00	9.00	90.0	42	2.54	
80	80.05	San Cayetano	-118.9239	34.4270	-118.9279	34.4495	F	6.04	90.0	7.08	104.1	42	4.61	71.1	6.00	3.00	9.00	90.0	42	2.54	
80	80.06	San Cayetano	-118.9279	34.4495	-118.9436	34.4484	F	5.97	90.0	7.08	104.1	42	4.61	71.1	6.00	3.00	9.00	90.0	42	2.54	
80	80.07	San Cayetano	-118.9436	34.4484	-118.9769	34.4221	F	5.90	90.0	7.08	104.1	42	4.61	71.1	6.00	3.00	9.00	90.0	42	2.54	
80	80.08	San Cayetano	-118.9769	34.4221	-119.0075	34.4218	F	5.96	90.0	7.08	104.1	42	4.61	71.1	6.00	3.00	9.00	90.0	42	2.54	
80	80.09	San Cayetano	-119.0075	34.4218	-119.0367	34.4229	F	5.96	90.0	7.08	104.1	42	4.61	71.1	6.00	3.00	9.00	90.0	42	2.54	
80	80.1	San Cayetano	-119.0367	34.4229	-119.0818	34.4357	F	6.00	90.0	7.08	104.1	42	4.61	71.1	6.00	3.00	9.00	90.0	42	2.54	
80	80.11	San Cayetano	-119.0818	34.4357	-119.1038	34.4329	F	5.98	90.0	7.08	104.1	42	4.61	71.1	6.00	3.00	9.00	90.0	42	2.54	
80	80.12	San Cayetano	-119.1038	34.4329	-119.1591	34.4500	F	5.99	90.0	7.08	104.1	42	4.61	71.1	6.00	3.00	9.00	90.0	42	2.54	
81	81.01	Cleghorn	-117.4725	34.3075	-117.3880	34.2858	F	1.24	0.0	0.60	0.0	90	0.52	19.1	0.45	0.30	0.60	0.0	90	186.25	
81	81.02	Cleghorn	-117.3880	34.2858	-117.3455	34.2943	F	0.15	0.0	0.60	0.0	90	0.52	19.1	0.45	0.30	0.60	0.0	90	186.25	
81	81.03	Cleghorn	-117.3455	34.2943	-117.3172	34.2773	F	0.46	0.0	0.60	0.0	90	0.52	19.1	0.45	0.30	0.60	0.0	90	186.25	
81	81.04	Cleghorn	-117.3172	34.2773	-117.2577	34.2745	F	0.53	0.0	0.60	0.0	90	0.52	19.1	0.45	0.30	0.60	0.0	90	186.25	
81	81.05	Cleghorn	-117.2577	34.2745	-117.2040	34.2830	F	0.54	0.0	0.60	0.0	90	0.52	19.1	0.45	0.30	0.60	0.0	90	186.25	
82	82.01	North Frontal  (West)	-117.2691	34.3169	-117.2420	34.3430	F	1.40	-121.0	0.65	84.3	32.5	0.13	71.6	0.10	0.05	0.20	90.0	49	169.27	
82	82.02	North Frontal  (West)	-117.2420	34.3430	-117.2280	34.3670	F	1.84	-165.3	0.65	84.3	32.5	0.13	71.6	0.10	0.05	0.20	90.0	49	169.27	
82	82.03	North Frontal  (West)	-117.2280	34.3670	-117.2100	34.3710	F	1.31	-66.6	0.65	84.3	32.5	0.13	71.6	0.10	0.05	0.20	90.0	49	169.27	
82	82.04	North Frontal  (West)	-117.2100	34.3710	-117.2011	34.4047	F	1.84	-169.9	0.65	84.3	32.5	0.13	71.6	0.10	0.05	0.20	90.0	49	169.27	
82	82.05	North Frontal  (West)	-117.2011	34.4047	-117.1672	34.4387	F	1.46	-138.5	0.65	84.3	32.5	0.13	71.6	0.10	0.05	0.20	90.0	49	169.27	
82	82.06	North Frontal  (West)	-117.1672	34.4387	-117.1445	34.4443	F	1.18	-94.9	0.65	84.3	32.5	0.13	71.6	0.10	0.05	0.20	90.0	49	169.27	
82	82.07	North Frontal  (West)	-117.1445	34.4443	-117.1077	34.4415	F	1.23	-62.9	0.65	84.3	32.5	0.13	71.6	0.10	0.05	0.20	90.0	49	169.27	
82	82.08	North Frontal  (West)	-117.1077	34.4415	-117.0596	34.4217	F	1.41	-37.2	0.65	84.3	32.5	0.13	71.6	0.10	0.05	0.20	90.0	49	169.27	
82	82.09	North Frontal  (West)	-117.0596	34.4217	-117.0030	34.3962	F	1.40	-33.6	0.65	84.3	32.5	0.13	71.6	0.10	0.05	0.20	90.0	49	169.27	
82	82.1	North Frontal  (West)	-117.0030	34.3962	-116.9888	34.3820	F	1.56	-15.0	0.65	84.3	32.5	0.13	71.6	0.10	0.05	0.20	90.0	49	169.27	
82	82.11	North Frontal  (West)	-116.9888	34.3820	-116.9379	34.3651	F	1.31	-37.3	0.65	84.3	32.5	0.13	71.6	0.10	0.05	0.20	90.0	49	169.27	
82	82.12	North Frontal  (West)	-116.9379	34.3651	-116.8501	34.3707	F	0.41	0.0	0.65	84.3	32.5	0.13	71.6	0.10	0.05	0.20	90.0	49	169.27	
83	83.01	North Frontal  (East)	-116.8033	34.3684	-116.7607	34.3339	F	0.99	0.0	1.79	66.8	32.5	0.10	73.3	0.10	0.05	0.20	90.0	41	194.07	
83	83.02	North Frontal  (East)	-116.7607	34.3339	-116.7188	34.3416	F	0.99	0.0	1.79	66.8	32.5	0.10	73.3	0.10	0.05	0.20	90.0	41	194.07	
83	83.03	North Frontal  (East)	-116.7188	34.3416	-116.6696	34.3316	F	1.82	23.7	1.79	66.8	32.5	0.10	73.3	0.10	0.05	0.20	90.0	41	194.07	
83	83.04	North Frontal  (East)	-116.6696	34.3316	-116.6432	34.3404	F	1.82	23.7	1.79	66.8	32.5	0.10	73.3	0.10	0.05	0.20	90.0	41	194.07	
83	83.05	North Frontal  (East)	-116.6432	34.3404	-116.6220	34.3334	F	1.82	23.7	1.79	66.8	32.5	0.10	73.3	0.10	0.05	0.20	90.0	41	194.07	
83	83.06	North Frontal  (East)	-116.6220	34.3334	-116.5886	34.3211	F	1.82	23.7	1.79	66.8	32.5	0.10	73.3	0.10	0.05	0.20	90.0	41	194.07	
83	83.07	North Frontal  (East)	-116.5886	34.3211	-116.5393	34.3193	F	1.82	23.7	1.79	66.8	32.5	0.10	73.3	0.10	0.05	0.20	90.0	41	194.07	
83	83.08	North Frontal  (East)	-116.5393	34.3193	-116.5252	34.3105	F	1.08	0.0	1.79	66.8	32.5	0.10	73.3	0.10	0.05	0.20	90.0	41	194.07	
84	84.01	Helendale-So Lockhart	-116.8150	34.3248	-116.8570	34.3757	F	0.70	180.0	0.11	180.0	90	0.87	171.4	0.60	0.20	1.00	180.0	90	50.87	
84	84.02	Helendale-So Lockhart	-116.8570	34.3757	-116.9450	34.4410	F	0.16	180.0	0.11	180.0	90	0.87	171.4	0.60	0.20	1.00	180.0	90	50.87	
84	84.03	Helendale-So Lockhart	-116.9450	34.4410	-117.0640	34.5394	F	0.24	180.0	0.11	180.0	90	0.87	171.4	0.60	0.20	1.00	180.0	90	50.87	
84	84.04	Helendale-So Lockhart	-117.0640	34.5394	-117.1060	34.6038	F	0.50	180.0	0.11	180.0	90	0.87	171.4	0.60	0.20	1.00	180.0	90	50.87	
